query,response,label,gender,skin_tone
Outfit autumn untuk laki-laki dengan kulit coklat?,"Untuk autumn, sebaiknya sweater rajut motif daun dengan celana bahan dan desert boots. Warna yang trend di musim ini adalah cinnamon dan deep teal. Pilih bahan tweed yang cocok untuk musim ini. Untuk tone kulit coklat, warna fuchsia dan royal purple sangat flattering. Hindari warna muted earth tones.",18,pria,dark
Outfit autumn untuk cowok dengan kulit tan?,"Untuk autumn, sebaiknya long-sleeve henley terracotta dengan vest bronze dan slim jeans. Warna yang trend di musim ini adalah terracotta dan bronze. Pilih bahan suede yang cocok untuk musim ini. Untuk tone kulit tan, warna deep pink dan teal sangat flattering. Hindari warna middle tan.",18,pria,medium
Kombinasi warna yang bagus untuk autumn?,"Untuk autumn, sebaiknya jaket bomber mahogany dengan sweater russet dan celana cargo. Warna yang trend di musim ini adalah mahogany dan russet. Pilih bahan corduroy yang cocok untuk musim ini.",18,pria,neutral
Outfit autumn untuk laki-laki dengan kulit cerah?,"Untuk autumn, sebaiknya jaket bomber mahogany dengan sweater russet dan celana cargo. Warna yang trend di musim ini adalah mahogany dan russet. Pilih bahan corduroy yang cocok untuk musim ini. Untuk tone kulit cerah, warna rust dan burgundy sangat flattering. Hindari warna peach.",18,pria,light
Rekomendasi outfit autumn untuk laki-laki?,"Untuk autumn, sebaiknya jaket trucker dengan turtleneck burnt sienna dan chinos. Warna yang trend di musim ini adalah burnt sienna dan burnished brass. Pilih bahan denim tebal yang cocok untuk musim ini.",18,pria,neutral
Outfit autumn yang trendy?,"Untuk autumn, sebaiknya sweater chestnut dengan jeans dan chelsea boots. Warna yang trend di musim ini adalah chestnut dan deep teal. Pilih bahan wool yang cocok untuk musim ini.",18,pria,neutral
Rekomendasi outfit autumn untuk pria?,"Untuk autumn, sebaiknya cardigan forest green dengan kemeja dark amber dan chino pants. Warna yang trend di musim ini adalah forest green dan dark amber. Pilih bahan tweed yang cocok untuk musim ini.",18,pria,neutral
Outfit autumn untuk pria dengan kulit tan?,"Untuk autumn, sebaiknya cardigan forest green dengan kemeja dark amber dan chino pants. Warna yang trend di musim ini adalah forest green dan dark amber. Pilih bahan tweed yang cocok untuk musim ini. Untuk tone kulit tan, warna jade dan warm purple sangat flattering. Hindari warna taupe.",18,pria,medium
Apa yang cocok dipakai di autumn untuk pria?,"Untuk autumn, sebaiknya sweater rajut tartan dengan celana bahan dan desert boots. Warna yang trend di musim ini adalah rust orange dan patina green. Pilih bahan suede yang cocok untuk musim ini.",18,pria,neutral
Pakaian cowok untuk autumn?,"Untuk autumn, sebaiknya jaket kulit dengan kaos terracotta dan jeans. Warna yang trend di musim ini adalah terracotta dan patina green. Pilih bahan denim tebal yang cocok untuk musim ini.",18,pria,neutral
Outfit autumn untuk pria dengan kulit kuning langsat?,"Untuk autumn, sebaiknya long-sleeve henley deep purple dengan vest burnished brass dan slim jeans. Warna yang trend di musim ini adalah deep purple dan burnished brass. Pilih bahan fleece yang cocok untuk musim ini. Untuk tone kulit kuning langsat, warna deep purple dan navy sangat flattering. Hindari warna tan.",18,pria,light
Rekomendasi pakaian untuk autumn di Indonesia?,"Untuk autumn, sebaiknya turtleneck deep purple dengan blazer dan celana bahan. Warna yang trend di musim ini adalah deep purple dan patina green. Pilih bahan moleskin yang cocok untuk musim ini.",18,pria,neutral
Outfit autumn untuk pria dengan kulit sangat cerah?,"Untuk autumn, sebaiknya pullover deep purple dengan kemeja denim dan corduroy pants. Warna yang trend di musim ini adalah deep purple dan antique gold. Pilih bahan tweed yang cocok untuk musim ini. Untuk tone kulit sangat cerah, warna charcoal gray dan deep teal sangat flattering. Hindari warna light beige.",18,pria,very_light
Referensi outfit untuk laki-laki di autumn?,"Untuk autumn, sebaiknya jaket bomber amber dengan sweater russet dan celana cargo. Warna yang trend di musim ini adalah amber dan russet. Pilih bahan fleece yang cocok untuk musim ini.",18,pria,neutral
Bagaimana tips fashion untuk autumn?,"Untuk autumn, sebaiknya kemeja flanel kotak-kotak dengan chinos dan sepatu boots. Warna yang trend di musim ini adalah forest green dan bronze. Pilih bahan microfiber yang cocok untuk musim ini.",18,pria,neutral
Outfit autumn untuk laki-laki dengan kulit ?,"Untuk autumn, sebaiknya cardigan burnt sienna dengan kemeja russet dan chino pants. Warna yang trend di musim ini adalah burnt sienna dan russet. Pilih bahan moleskin yang cocok untuk musim ini.",18,pria,neutral
Outfit autumn untuk cowok dengan kulit cerah?,"Untuk autumn, sebaiknya long-sleeve henley terracotta dengan vest dark amber dan slim jeans. Warna yang trend di musim ini adalah terracotta dan dark amber. Pilih bahan tweed yang cocok untuk musim ini. Untuk tone kulit cerah, warna deep blue dan berry tones sangat flattering. Hindari warna sand.",18,pria,light
Pattern yang cocok untuk autumn?,"Untuk autumn, sebaiknya pullover deep brown dengan kemeja denim dan corduroy pants. Warna yang trend di musim ini adalah deep brown dan dark amber. Pilih bahan fleece yang cocok untuk musim ini.",18,pria,neutral
Outfit autumn untuk laki-laki dengan kulit gelap?,"Untuk autumn, sebaiknya jaket bomber maroon dengan sweater dark amber dan celana cargo. Warna yang trend di musim ini adalah maroon dan dark amber. Pilih bahan suede yang cocok untuk musim ini. Untuk tone kulit gelap, warna scarlet dan bright orange sangat flattering. Hindari warna charcoal.",18,pria,dark
Outfit autumn untuk cowok dengan kulit sawo matang?,"Untuk autumn, sebaiknya pullover deep brown dengan kemeja denim dan corduroy pants. Warna yang trend di musim ini adalah deep brown dan deep teal. Pilih bahan denim tebal yang cocok untuk musim ini. Untuk tone kulit sawo matang, warna lime green dan cobalt blue sangat flattering. Hindari warna dark forest green.",18,pria,dark
Pakaian pria untuk autumn?,"Untuk autumn, sebaiknya pullover maroon dengan kemeja denim dan corduroy pants. Warna yang trend di musim ini adalah maroon dan burnished brass. Pilih bahan moleskin yang cocok untuk musim ini.",18,pria,neutral
Outfit yang cocok untuk laki-laki di autumn?,"Untuk autumn, sebaiknya cardigan forest green dengan kemeja deep teal dan chino pants. Warna yang trend di musim ini adalah forest green dan deep teal. Pilih bahan corduroy yang cocok untuk musim ini.",18,pria,neutral
Outfit autumn untuk laki-laki dengan kulit putih?,"Untuk autumn, sebaiknya jaket bomber amber dengan sweater bronze dan celana cargo. Warna yang trend di musim ini adalah amber dan bronze. Pilih bahan tweed yang cocok untuk musim ini. Untuk tone kulit putih, warna rust dan burgundy sangat flattering. Hindari warna beige.",18,pria,light
Referensi outfit untuk pria di autumn?,"Untuk autumn, sebaiknya jaket kulit dengan kaos burgundy dan jeans. Warna yang trend di musim ini adalah burgundy dan russet. Pilih bahan suede yang cocok untuk musim ini.",18,pria,neutral
Outfit autumn untuk pria dengan kulit coklat?,"Untuk autumn, sebaiknya jaket kulit dengan kaos burgundy dan jeans. Warna yang trend di musim ini adalah burgundy dan russet. Pilih bahan suede yang cocok untuk musim ini. Untuk tone kulit coklat, warna scarlet dan cobalt blue sangat flattering. Hindari warna charcoal.",18,pria,dark
Outfit autumn untuk cowok dengan kulit kuning kecoklatan?,"Untuk autumn, sebaiknya jaket trucker dengan turtleneck forest green dan chinos. Warna yang trend di musim ini adalah forest green dan deep teal. Pilih bahan denim tebal yang cocok untuk musim ini. Untuk tone kulit kuning kecoklatan, warna coral dan deep pink sangat flattering. Hindari warna yellowish beige.",18,pria,medium
Fashion autumn yang bagus untuk laki-laki?,"Untuk autumn, sebaiknya jaket trucker dengan turtleneck rust orange dan chinos. Warna yang trend di musim ini adalah rust orange dan russet. Pilih bahan corduroy yang cocok untuk musim ini.",18,pria,neutral
Outfit autumn untuk cowok dengan kulit kuning langsat?,"Untuk autumn, sebaiknya sweater rajut paisley dengan celana bahan dan desert boots. Warna yang trend di musim ini adalah ochre dan burnished brass. Pilih bahan corduroy yang cocok untuk musim ini. Untuk tone kulit kuning langsat, warna rust dan navy sangat flattering. Hindari warna mustard.",18,pria,light
Outfit autumn untuk pria dengan kulit kuning kecoklatan?,"Untuk autumn, sebaiknya turtleneck cinnamon dengan blazer dan celana bahan. Warna yang trend di musim ini adalah cinnamon dan copper. Pilih bahan suede yang cocok untuk musim ini. Untuk tone kulit kuning kecoklatan, warna turquoise dan teal sangat flattering. Hindari warna muted salmon.",18,pria,medium
Outfit autumn untuk cowok dengan kulit coklat tua?,"Untuk autumn, sebaiknya kemeja flanel argyle dengan chinos dan sepatu boots. Warna yang trend di musim ini adalah rust orange dan copper. Pilih bahan flannel yang cocok untuk musim ini. Untuk tone kulit coklat tua, warna sunny yellow dan bright white sangat flattering. Hindari warna rich mahogany.",18,pria,very_dark
Style pria untuk autumn?,"Untuk autumn, sebaiknya pullover mustard yellow dengan kemeja denim dan corduroy pants. Warna yang trend di musim ini adalah mustard yellow dan patina green. Pilih bahan fleece yang cocok untuk musim ini.",18,pria,neutral
Outfit autumn untuk pria dengan kulit sawo matang?,"Untuk autumn, sebaiknya jaket trucker dengan turtleneck rust orange dan chinos. Warna yang trend di musim ini adalah rust orange dan bronze. Pilih bahan microfiber yang cocok untuk musim ini. Untuk tone kulit sawo matang, warna cobalt blue dan royal purple sangat flattering. Hindari warna chocolate brown.",18,pria,dark
Outfit autumn untuk laki-laki dengan kulit sawo matang muda?,"Untuk autumn, sebaiknya hoodie rust orange dengan jeans dan sneakers boot. Warna yang trend di musim ini adalah rust orange dan russet. Pilih bahan denim tebal yang cocok untuk musim ini. Untuk tone kulit sawo matang muda, warna olive green dan warm purple sangat flattering. Hindari warna middle tan.",18,pria,medium
Outfit autumn untuk laki-laki dengan kulit tan?,"Untuk autumn, sebaiknya hoodie deep brown dengan jeans dan sneakers boot. Warna yang trend di musim ini adalah deep brown dan copper. Pilih bahan corduroy yang cocok untuk musim ini. Untuk tone kulit tan, warna turquoise dan deep pink sangat flattering. Hindari warna muted pastel.",18,pria,medium
Outfit autumn untuk pria dengan kulit hitam manis?,"Untuk autumn, sebaiknya kemeja flanel kotak-kotak dengan chinos dan sepatu boots. Warna yang trend di musim ini adalah cinnamon dan dark amber. Pilih bahan wool yang cocok untuk musim ini. Untuk tone kulit hitam manis, warna gold dan vivid purple sangat flattering. Hindari warna rich mahogany.",18,pria,very_dark
Outfit autumn untuk pria dengan kulit ?,"Untuk autumn, sebaiknya jaket bomber mahogany dengan sweater russet dan celana cargo. Warna yang trend di musim ini adalah mahogany dan russet. Pilih bahan wool yang cocok untuk musim ini.",18,pria,neutral
Apa yang cocok dipakai di autumn untuk cowok?,"Untuk autumn, sebaiknya kemeja flanel argyle dengan chinos dan sepatu boots. Warna yang trend di musim ini adalah chestnut dan patina green. Pilih bahan wool yang cocok untuk musim ini.",18,pria,neutral
Outfit yang cocok untuk cewek di autumn?,"Untuk autumn, sebaiknya blouse sage dengan vest deep teal dan celana palazzo. Warna yang trend di musim ini adalah sage dan deep teal. Pilih bahan moleskin yang cocok untuk musim ini.",18,wanita,neutral
Referensi outfit untuk cewek di autumn?,"Untuk autumn, sebaiknya sweaterdress terracotta dengan stocking tebal dan combat boots. Warna yang trend di musim ini adalah terracotta dan dark amber. Pilih bahan flannel yang cocok untuk musim ini.",18,wanita,neutral
Fashion autumn yang bagus untuk cewek?,"Untuk autumn, sebaiknya poncho motif daun dengan jeans skinny dan booties. Warna yang trend di musim ini adalah maroon dan burnished brass. Pilih bahan microfiber yang cocok untuk musim ini.",18,wanita,neutral
Outfit yang trendy untuk autumn?,"Untuk autumn, sebaiknya sweaterdress chestnut dengan stocking tebal dan combat boots. Warna yang trend di musim ini adalah chestnut dan dark amber. Pilih bahan fleece yang cocok untuk musim ini.",18,wanita,neutral
Outfit autumn untuk wanita dengan kulit sawo matang?,"Untuk autumn, sebaiknya sweaterdress cinnamon dengan stocking tebal dan combat boots. Warna yang trend di musim ini adalah cinnamon dan bronze. Pilih bahan flannel yang cocok untuk musim ini. Untuk tone kulit sawo matang, warna lime green dan bright orange sangat flattering. Hindari warna dark plum.",18,wanita,dark
Rekomendasi outfit autumn untuk cewek?,"Untuk autumn, sebaiknya knit top amber dengan rok suede dan knee boots. Warna yang trend di musim ini adalah amber dan patina green. Pilih bahan moleskin yang cocok untuk musim ini.",18,wanita,neutral
Outfit autumn untuk cewek dengan kulit ?,"Untuk autumn, sebaiknya knit top amber dengan rok suede dan knee boots. Warna yang trend di musim ini adalah amber dan patina green. Pilih bahan moleskin yang cocok untuk musim ini.",18,wanita,neutral
Outfit autumn untuk perempuan dengan kulit sawo matang?,"Untuk autumn, sebaiknya sweater cinnamon dengan pencil skirt dan knee-high boots. Warna yang trend di musim ini adalah cinnamon dan deep teal. Pilih bahan wool yang cocok untuk musim ini. Untuk tone kulit sawo matang, warna cobalt blue dan turquoise sangat flattering. Hindari warna dark plum.",18,wanita,dark
Outfit autumn untuk cewek dengan kulit sangat cerah?,"Untuk autumn, sebaiknya sweater dress deep purple dengan boots tinggi. Warna yang trend di musim ini adalah deep purple dan patina green. Pilih bahan corduroy yang cocok untuk musim ini. Untuk tone kulit sangat cerah, warna burgundy dan sapphire blue sangat flattering. Hindari warna pale yellow.",18,wanita,very_light
Style cewek untuk autumn?,"Untuk autumn, sebaiknya sweater dress burnt sienna dengan boots tinggi. Warna yang trend di musim ini adalah burnt sienna dan copper. Pilih bahan moleskin yang cocok untuk musim ini.",18,wanita,neutral
Pakaian cewek untuk autumn?,"Untuk autumn, sebaiknya kemeja abstrak earth tone dengan cardigan dan jeans. Warna yang trend di musim ini adalah chestnut dan bronze. Pilih bahan denim tebal yang cocok untuk musim ini.",18,wanita,neutral
Outfit autumn untuk perempuan dengan kulit tan?,"Untuk autumn, sebaiknya knit top maroon dengan rok suede dan knee boots. Warna yang trend di musim ini adalah maroon dan russet. Pilih bahan moleskin yang cocok untuk musim ini. Untuk tone kulit tan, warna jade dan coral sangat flattering. Hindari warna muted pastel.",18,wanita,medium
Outfit autumn untuk cewek dengan kulit sawo matang?,"Untuk autumn, sebaiknya blazer maroon dengan sweater dan celana bahan. Warna yang trend di musim ini adalah maroon dan deep red. Pilih bahan suede yang cocok untuk musim ini. Untuk tone kulit sawo matang, warna hot pink dan royal purple sangat flattering. Hindari warna dark plum.",18,wanita,dark
Outfit autumn untuk cewek dengan kulit tan?,"Untuk autumn, sebaiknya sweater dress amber dengan boots tinggi. Warna yang trend di musim ini adalah amber dan patina green. Pilih bahan denim tebal yang cocok untuk musim ini. Untuk tone kulit tan, warna olive green dan teal sangat flattering. Hindari warna brown close to skin tone.",18,wanita,medium
Outfit autumn untuk cewek dengan kulit kulit putih?,"Untuk autumn, sebaiknya turtleneck sage dengan overall dress dan ankle boots. Warna yang trend di musim ini adalah sage dan russet. Pilih bahan microfiber yang cocok untuk musim ini. Untuk tone kulit kulit putih, warna aubergine dan hunter green sangat flattering. Hindari warna ash blonde.",18,wanita,very_light
Fashion autumn yang bagus untuk wanita?,"Untuk autumn, sebaiknya kemeja flanel motif daun maple dengan legging dan high boots. Warna yang trend di musim ini adalah maroon dan bronze. Pilih bahan flannel yang cocok untuk musim ini.",18,wanita,neutral
Outfit autumn untuk wanita dengan kulit kulit gelap?,"Untuk autumn, sebaiknya kemeja flanel motif daun maple dengan legging dan high boots. Warna yang trend di musim ini adalah maroon dan bronze. Pilih bahan flannel yang cocok untuk musim ini. Untuk tone kulit kulit gelap, warna vivid purple dan magenta sangat flattering. Hindari warna espresso.",18,wanita,very_dark
Outfit autumn untuk perempuan dengan kulit ?,"Untuk autumn, sebaiknya kemeja herringbone dengan cardigan dan jeans. Warna yang trend di musim ini adalah deep purple dan deep teal. Pilih bahan fleece yang cocok untuk musim ini.",18,wanita,neutral
Style wanita untuk autumn?,"Untuk autumn, sebaiknya turtleneck deep purple dengan overall dress dan ankle boots. Warna yang trend di musim ini adalah deep purple dan copper. Pilih bahan corduroy yang cocok untuk musim ini.",18,wanita,neutral
Rekomendasi outfit autumn untuk wanita?,"Untuk autumn, sebaiknya sweater oversized mustard yellow dengan rok mini dan legging tebal. Warna yang trend di musim ini adalah mustard yellow dan russet. Pilih bahan flannel yang cocok untuk musim ini.",18,wanita,neutral
Outfit autumn untuk wanita dengan kulit kuning langsat?,"Untuk autumn, sebaiknya sweater oversized mustard yellow dengan rok mini dan legging tebal. Warna yang trend di musim ini adalah mustard yellow dan russet. Pilih bahan flannel yang cocok untuk musim ini. Untuk tone kulit kuning langsat, warna chocolate brown dan berry tones sangat flattering. Hindari warna bright orange.",18,wanita,light
Outfit autumn untuk cewek dengan kulit gelap?,"Untuk autumn, sebaiknya turtleneck rust orange dengan overall dress dan ankle boots. Warna yang trend di musim ini adalah rust orange dan patina green. Pilih bahan microfiber yang cocok untuk musim ini. Untuk tone kulit gelap, warna hot pink dan bright orange sangat flattering. Hindari warna charcoal.",18,wanita,dark
Fashion autumn yang bagus untuk perempuan?,"Untuk autumn, sebaiknya sweater burgundy dengan pencil skirt dan knee-high boots. Warna yang trend di musim ini adalah burgundy dan deep teal. Pilih bahan wool yang cocok untuk musim ini.",18,wanita,neutral
Outfit autumn untuk perempuan dengan kulit kulit putih?,"Untuk autumn, sebaiknya knit top amber dengan rok suede dan knee boots. Warna yang trend di musim ini adalah amber dan deep red. Pilih bahan corduroy yang cocok untuk musim ini. Untuk tone kulit kulit putih, warna royal purple dan ruby red sangat flattering. Hindari warna white.",18,wanita,very_light
Rekomendasi outfit autumn untuk perempuan?,"Untuk autumn, sebaiknya sweater oversized mustard yellow dengan rok mini dan legging tebal. Warna yang trend di musim ini adalah mustard yellow dan deep red. Pilih bahan denim tebal yang cocok untuk musim ini.",18,wanita,neutral
Outfit autumn untuk perempuan dengan kulit kuning langsat?,"Untuk autumn, sebaiknya sweater oversized mustard yellow dengan rok mini dan legging tebal. Warna yang trend di musim ini adalah mustard yellow dan deep red. Pilih bahan denim tebal yang cocok untuk musim ini. Untuk tone kulit kuning langsat, warna deep purple dan navy sangat flattering. Hindari warna beige.",18,wanita,light
Outfit autumn untuk cewek dengan kulit putih?,"Untuk autumn, sebaiknya poncho plaid dengan jeans skinny dan booties. Warna yang trend di musim ini adalah deep purple dan deep red. Pilih bahan flannel yang cocok untuk musim ini. Untuk tone kulit putih, warna burgundy dan navy sangat flattering. Hindari warna peach.",18,wanita,light
Outfit autumn untuk wanita dengan kulit ?,"Untuk autumn, sebaiknya turtleneck burgundy dengan overall dress dan ankle boots. Warna yang trend di musim ini adalah burgundy dan deep red. Pilih bahan denim tebal yang cocok untuk musim ini.",18,wanita,neutral
Outfit autumn untuk wanita dengan kulit kulit putih?,"Untuk autumn, sebaiknya turtleneck rust orange dengan overall dress dan ankle boots. Warna yang trend di musim ini adalah rust orange dan dark amber. Pilih bahan wool yang cocok untuk musim ini. Untuk tone kulit kulit putih, warna navy blue dan ruby red sangat flattering. Hindari warna ash blonde.",18,wanita,very_light
Outfit autumn untuk wanita dengan kulit hitam manis?,"Untuk autumn, sebaiknya turtleneck deep brown dengan overall dress dan ankle boots. Warna yang trend di musim ini adalah deep brown dan burnished brass. Pilih bahan denim tebal yang cocok untuk musim ini. Untuk tone kulit hitam manis, warna hot pink dan electric blue sangat flattering. Hindari warna dark charcoal.",18,wanita,very_dark
Outfit autumn untuk cewek dengan kulit kuning kecoklatan?,"Untuk autumn, sebaiknya poncho abstrak earth tone dengan jeans skinny dan booties. Warna yang trend di musim ini adalah olive green dan patina green. Pilih bahan flannel yang cocok untuk musim ini. Untuk tone kulit kuning kecoklatan, warna teal dan warm purple sangat flattering. Hindari warna yellowish beige.",18,wanita,medium
Outfit autumn untuk wanita dengan kulit putih?,"Untuk autumn, sebaiknya blouse maroon dengan vest bronze dan celana palazzo. Warna yang trend di musim ini adalah maroon dan bronze. Pilih bahan wool yang cocok untuk musim ini. Untuk tone kulit putih, warna plum dan navy sangat flattering. Hindari warna camel.",18,wanita,light
Outfit autumn untuk wanita dengan kulit coklat?,"Untuk autumn, sebaiknya turtleneck ochre dengan overall dress dan ankle boots. Warna yang trend di musim ini adalah ochre dan deep teal. Pilih bahan denim tebal yang cocok untuk musim ini. Untuk tone kulit coklat, warna lime green dan hot pink sangat flattering. Hindari warna chocolate brown.",18,wanita,dark
Outfit autumn untuk cewek dengan kulit coklat?,"Untuk autumn, sebaiknya kemeja flanel motif daun dengan legging dan high boots. Warna yang trend di musim ini adalah amber dan copper. Pilih bahan denim tebal yang cocok untuk musim ini. Untuk tone kulit coklat, warna fuchsia dan royal purple sangat flattering. Hindari warna charcoal.",18,wanita,dark
Referensi outfit untuk wanita di autumn?,"Untuk autumn, sebaiknya kemeja flanel plaid dengan legging dan high boots. Warna yang trend di musim ini adalah deep brown dan copper. Pilih bahan denim tebal yang cocok untuk musim ini.",18,wanita,neutral
Pakaian perempuan untuk autumn?,"Untuk autumn, sebaiknya poncho motif daun dengan jeans skinny dan booties. Warna yang trend di musim ini adalah burgundy dan patina green. Pilih bahan wool yang cocok untuk musim ini.",18,wanita,neutral
Pakaian wanita untuk autumn?,"Untuk autumn, sebaiknya blazer terracotta dengan sweater dan celana bahan. Warna yang trend di musim ini adalah terracotta dan dark amber. Pilih bahan wool yang cocok untuk musim ini.",18,wanita,neutral
Outfit autumn untuk perempuan dengan kulit cerah?,"Untuk autumn, sebaiknya blouse terracotta dengan vest bronze dan celana palazzo. Warna yang trend di musim ini adalah terracotta dan bronze. Pilih bahan corduroy yang cocok untuk musim ini. Untuk tone kulit cerah, warna plum dan deep blue sangat flattering. Hindari warna camel.",18,wanita,light
Outfit autumn untuk wanita dengan kulit kuning kecoklatan?,"Untuk autumn, sebaiknya kemeja flanel herringbone dengan legging dan high boots. Warna yang trend di musim ini adalah forest green dan bronze. Pilih bahan wool yang cocok untuk musim ini. Untuk tone kulit kuning kecoklatan, warna amber dan warm purple sangat flattering. Hindari warna muted salmon.",18,wanita,medium
Outfit autumn untuk perempuan dengan kulit kuning kecoklatan?,"Untuk autumn, sebaiknya turtleneck maroon dengan overall dress dan ankle boots. Warna yang trend di musim ini adalah maroon dan patina green. Pilih bahan wool yang cocok untuk musim ini. Untuk tone kulit kuning kecoklatan, warna warm purple dan deep pink sangat flattering. Hindari warna muted salmon.",18,wanita,medium
Outfit autumn untuk wanita dengan kulit cerah?,"Untuk autumn, sebaiknya sweaterdress deep purple dengan stocking tebal dan combat boots. Warna yang trend di musim ini adalah deep purple dan bronze. Pilih bahan denim tebal yang cocok untuk musim ini. Untuk tone kulit cerah, warna chocolate brown dan plum sangat flattering. Hindari warna orange-yellow.",18,wanita,light
Outfit yang cocok untuk perempuan di autumn?,"Untuk autumn, sebaiknya sweaterdress mahogany dengan stocking tebal dan combat boots. Warna yang trend di musim ini adalah mahogany dan deep teal. Pilih bahan suede yang cocok untuk musim ini.",18,wanita,neutral
Outfit autumn untuk cewek dengan kulit putih pucat?,"Untuk autumn, sebaiknya sweater oversized burgundy dengan rok mini dan legging tebal. Warna yang trend di musim ini adalah burgundy dan bronze. Pilih bahan wool yang cocok untuk musim ini. Untuk tone kulit putih pucat, warna burgundy dan deep teal sangat flattering. Hindari warna champagne.",18,wanita,very_light
Apa yang cocok dipakai di autumn untuk cewek?,"Untuk autumn, sebaiknya blouse deep purple dengan vest russet dan celana palazzo. Warna yang trend di musim ini adalah deep purple dan russet. Pilih bahan moleskin yang cocok untuk musim ini.",18,wanita,neutral
Outfit yang cocok untuk  di autumn?,"Untuk autumn, sebaiknya sweater dress forest green dengan boots tinggi. Warna yang trend di musim ini adalah forest green dan bronze. Pilih bahan tweed yang cocok untuk musim ini.",18,neutral,neutral
Outfit autumn untuk cewek dengan kulit sawo matang muda?,"Untuk autumn, sebaiknya jaket kulit dengan kaos mustard yellow dan jeans. Warna yang trend di musim ini adalah mustard yellow dan bronze. Pilih bahan tweed yang cocok untuk musim ini. Untuk tone kulit sawo matang muda, warna coral dan jade sangat flattering. Hindari warna muted pastel.",18,neutral,medium
Fashion autumn yang bagus untuk ?,"Untuk autumn, sebaiknya sweater oversized olive green dengan rok mini dan legging tebal. Warna yang trend di musim ini adalah olive green dan deep red. Pilih bahan flannel yang cocok untuk musim ini.",18,neutral,neutral
Rekomendasi outfit autumn untuk ?,"Untuk autumn, sebaiknya jaket trucker dengan turtleneck burnt sienna dan chinos. Warna yang trend di musim ini adalah burnt sienna dan antique gold. Pilih bahan corduroy yang cocok untuk musim ini.",18,neutral,neutral
Pakaian  untuk autumn?,"Untuk autumn, sebaiknya blazer amber dengan sweater dan celana bahan. Warna yang trend di musim ini adalah amber dan bronze. Pilih bahan microfiber yang cocok untuk musim ini.",18,neutral,neutral
Referensi outfit untuk  di autumn?,"Untuk autumn, sebaiknya pullover mustard yellow dengan kemeja denim dan corduroy pants. Warna yang trend di musim ini adalah mustard yellow dan patina green. Pilih bahan suede yang cocok untuk musim ini.",18,neutral,neutral
Outfit autumn untuk cewek dengan kulit kuning langsat?,"Untuk autumn, sebaiknya sweater terracotta dengan jeans dan chelsea boots. Warna yang trend di musim ini adalah terracotta dan bronze. Pilih bahan denim tebal yang cocok untuk musim ini. Untuk tone kulit kuning langsat, warna emerald dan deep purple sangat flattering. Hindari warna sand.",18,neutral,light
Style  untuk autumn?,"Untuk autumn, sebaiknya kemeja flanel motif daun dengan chinos dan sepatu boots. Warna yang trend di musim ini adalah deep purple dan bronze. Pilih bahan tweed yang cocok untuk musim ini.",18,neutral,neutral
Outfit autumn untuk cewek dengan kulit coklat tua?,"Untuk autumn, sebaiknya cardigan cinnamon dengan kemeja dark amber dan chino pants. Warna yang trend di musim ini adalah cinnamon dan dark amber. Pilih bahan moleskin yang cocok untuk musim ini. Untuk tone kulit coklat tua, warna magenta dan bright white sangat flattering. Hindari warna dark brown.",18,neutral,very_dark
Outfit autumn untuk cewek dengan kulit cerah?,"Untuk autumn, sebaiknya jaket kulit dengan kaos mahogany dan jeans. Warna yang trend di musim ini adalah mahogany dan bronze. Pilih bahan moleskin yang cocok untuk musim ini. Untuk tone kulit cerah, warna emerald dan berry tones sangat flattering. Hindari warna tan.",18,neutral,light
Apa yang cocok dipakai di autumn untuk ?,"Untuk autumn, sebaiknya poncho motif daun dengan jeans skinny dan booties. Warna yang trend di musim ini adalah deep brown dan bronze. Pilih bahan wool yang cocok untuk musim ini.",18,neutral,neutral
Outfit autumn untuk cewek dengan kulit kulit gelap?,"Untuk autumn, sebaiknya sweaterdress forest green dengan stocking tebal dan combat boots. Warna yang trend di musim ini adalah forest green dan bronze. Pilih bahan fleece yang cocok untuk musim ini. Untuk tone kulit kulit gelap, warna Kelly green dan vivid purple sangat flattering. Hindari warna eggplant.",18,neutral,very_dark
Apa yang sebaiknya dipakai saat winter?,"Untuk winter, sebaiknya down jacket dengan thermal henley midnight blue dan snow pants. Warna yang trend di musim ini adalah midnight blue dan dark gold. Pilih bahan cashmere yang cocok untuk musim ini.",16,pria,neutral
Outfit winter untuk laki-laki dengan kulit ?,"Untuk winter, sebaiknya trench coat burgundy dengan scarf herringbone dan leather gloves. Warna yang trend di musim ini adalah burgundy dan silver. Pilih bahan wool tebal yang cocok untuk musim ini.",16,pria,neutral
Model baju yang lagi trend di winter?,"Untuk winter, sebaiknya peacoat pewter dengan chunky sweater sapphire dan wool trousers. Warna yang trend di musim ini adalah pewter dan sapphire. Pilih bahan cashmere yang cocok untuk musim ini.",16,pria,neutral
Fashion items yang wajib punya untuk winter?,"Untuk winter, sebaiknya peacoat forest green dengan chunky sweater metallic blue dan wool trousers. Warna yang trend di musim ini adalah forest green dan metallic blue. Pilih bahan nylon waterproof yang cocok untuk musim ini.",16,pria,neutral
Outfit winter untuk laki-laki dengan kulit putih?,"Untuk winter, sebaiknya peacoat forest green dengan chunky sweater metallic blue dan wool trousers. Warna yang trend di musim ini adalah forest green dan metallic blue. Pilih bahan nylon waterproof yang cocok untuk musim ini. Untuk tone kulit putih, warna deep blue dan rust sangat flattering. Hindari warna pastel yellow.",16,pria,light
